waveform	[0]	
t0	12/11/2024  11:44:49,063855	
delta t	2,000000E-5	

time[0]	Y[0]
12/11/2024  11:44:49,096275	-7,517215E-3
12/11/2024  11:44:49,096295	-3,470407E-2
12/11/2024  11:44:49,096315	-2,104233E-2
12/11/2024  11:44:49,096335	4,610510E-2
12/11/2024  11:44:49,096355	6,789556E-2
12/11/2024  11:44:49,096375	-7,439141E-2
12/11/2024  11:44:49,096395	-3,996384E-2
12/11/2024  11:44:49,096415	3,579049E-2
12/11/2024  11:44:49,096435	1,919148E-2
12/11/2024  11:44:49,096455	-1,359669E-2
12/11/2024  11:44:49,096475	-3,593362E-2
12/11/2024  11:44:49,096495	-1,065941E-2
12/11/2024  11:44:49,096515	3,947915E-2
12/11/2024  11:44:49,096535	-1,418804E-1
12/11/2024  11:44:49,096555	-1,000755E-1
12/11/2024  11:44:49,096575	3,363487E-1
12/11/2024  11:44:49,096595	4,914965E-3
12/11/2024  11:44:49,096615	6,115179E-4
12/11/2024  11:44:49,096635	-4,392574E-2
12/11/2024  11:44:49,096655	-4,365250E-2
12/11/2024  11:44:49,096675	4,309951E-2
12/11/2024  11:44:49,096695	2,096750E-2
12/11/2024  11:44:49,096715	2,444052E-1
12/11/2024  11:44:49,096735	-2,340971E-1
12/11/2024  11:44:49,096755	-7,036120E-2
12/11/2024  11:44:49,096775	2,233368E-2
12/11/2024  11:44:49,096795	-2,411622E-2
12/11/2024  11:44:49,096815	-2,438946E-2
12/11/2024  11:44:49,096835	3,435600E-2
12/11/2024  11:44:49,096855	3,811298E-2
12/11/2024  11:44:49,096875	-2,664364E-2
12/11/2024  11:44:49,096895	-1,634659E-1
12/11/2024  11:44:49,096915	-5,895365E-2
12/11/2024  11:44:49,096935	1,010253E-1
12/11/2024  11:44:49,096955	1,844008E-2
12/11/2024  11:44:49,096975	-6,708238E-2
12/11/2024  11:44:49,096995	-5,263028E-3
12/11/2024  11:44:49,097015	7,971297E-2
12/11/2024  11:44:49,097035	7,032534E-3
12/11/2024  11:44:49,097055	4,911068E-2
12/11/2024  11:44:49,097075	-6,680915E-2
12/11/2024  11:44:49,097095	6,031330E-2
12/11/2024  11:44:49,097115	4,856421E-2
12/11/2024  11:44:49,097135	2,048934E-2
12/11/2024  11:44:49,097155	-4,194479E-2
12/11/2024  11:44:49,097175	4,569524E-2
12/11/2024  11:44:49,097195	8,517766E-2
12/11/2024  11:44:49,097215	2,800330E-2
12/11/2024  11:44:49,097235	2,322169E-2
12/11/2024  11:44:49,097255	1,754134E-1
12/11/2024  11:44:49,097275	-6,885841E-2
12/11/2024  11:44:49,097295	-2,006258E-1
12/11/2024  11:44:49,097315	-9,515725E-2
12/11/2024  11:44:49,097335	1,532131E-1
12/11/2024  11:44:49,097355	-1,161574E-2
12/11/2024  11:44:49,097375	4,778347E-3
12/11/2024  11:44:49,097395	-4,579941E-3
12/11/2024  11:44:49,097415	4,801774E-2
12/11/2024  11:44:49,097435	-5,253263E-2
12/11/2024  11:44:49,097455	5,723941E-2
12/11/2024  11:44:49,097475	-8,832638E-2
12/11/2024  11:44:49,097495	-3,907582E-2
12/11/2024  11:44:49,097515	-2,466269E-2
12/11/2024  11:44:49,097535	2,144566E-2
12/11/2024  11:44:49,097555	2,007949E-2
12/11/2024  11:44:49,097575	-6,441834E-2
12/11/2024  11:44:49,097595	-1,365523E-1
12/11/2024  11:44:49,097615	8,230869E-2
12/11/2024  11:44:49,097635	1,206299E-1
12/11/2024  11:44:49,097655	-7,944625E-2
12/11/2024  11:44:49,097675	-1,140104E-1
12/11/2024  11:44:49,097695	3,025748E-2
12/11/2024  11:44:49,097715	1,363409E-1
12/11/2024  11:44:49,097735	3,408277E-2
12/11/2024  11:44:49,097755	-6,537466E-2
12/11/2024  11:44:49,097775	-1,293116E-1
12/11/2024  11:44:49,097795	1,224742E-1
12/11/2024  11:44:49,097815	1,051921E-1
12/11/2024  11:44:49,097835	-4,884396E-2
12/11/2024  11:44:49,097855	-5,540160E-2
12/11/2024  11:44:49,097875	1,147553E-1
12/11/2024  11:44:49,097895	5,393125E-3
12/11/2024  11:44:49,097915	-2,111064E-2
12/11/2024  11:44:49,097935	7,988855E-3
12/11/2024  11:44:49,097955	4,391922E-2
12/11/2024  11:44:49,097975	7,055960E-2
12/11/2024  11:44:49,097995	-2,356975E-2
12/11/2024  11:44:49,098015	-5,922688E-2
12/11/2024  11:44:49,098035	-1,011294E-2
12/11/2024  11:44:49,098055	1,721346E-1
12/11/2024  11:44:49,098075	-3,183510E-2
12/11/2024  11:44:49,098095	-6,762885E-2
12/11/2024  11:44:49,098115	-2,083741E-2
12/11/2024  11:44:49,098135	1,460407E-1
12/11/2024  11:44:49,098155	-2,486762E-2
12/11/2024  11:44:49,098175	-1,134250E-2
12/11/2024  11:44:49,098195	-1,187237E-1
12/11/2024  11:44:49,098215	1,325839E-1
12/11/2024  11:44:49,098235	-1,653396E-2
12/11/2024  11:44:49,098255	2,007949E-2
12/11/2024  11:44:49,098275	-9,993885E-2
12/11/2024  11:44:49,098295	4,569524E-2
12/11/2024  11:44:49,098315	5,177472E-2
12/11/2024  11:44:49,098335	-7,445972E-2
12/11/2024  11:44:49,098355	-1,198167E-1
12/11/2024  11:44:49,098375	1,099737E-1
12/11/2024  11:44:49,098395	4,501216E-2
12/11/2024  11:44:49,098415	-6,441834E-2
12/11/2024  11:44:49,098435	-1,195434E-1
12/11/2024  11:44:49,098455	-1,810506E-2
12/11/2024  11:44:49,098475	9,870278E-2
12/11/2024  11:44:49,098495	5,150148E-2
12/11/2024  11:44:49,098515	-9,631849E-2
12/11/2024  11:44:49,098535	-1,501457E-1
12/11/2024  11:44:49,098555	1,504124E-1
12/11/2024  11:44:49,098575	-2,363806E-2
12/11/2024  11:44:49,098595	-6,298386E-2
12/11/2024  11:44:49,098615	-1,352838E-2
12/11/2024  11:44:49,098635	3,374123E-2
12/11/2024  11:44:49,098655	2,663712E-2
12/11/2024  11:44:49,098675	-1,994939E-2
12/11/2024  11:44:49,098695	-1,116879E-1
12/11/2024  11:44:49,098715	2,110412E-2
12/11/2024  11:44:49,098735	1,200151E-1
12/11/2024  11:44:49,098755	1,372678E-2
12/11/2024  11:44:49,098775	-2,923937E-2
12/11/2024  11:44:49,098795	-6,257401E-2
12/11/2024  11:44:49,098815	4,637833E-2
12/11/2024  11:44:49,098835	1,604928E-2
12/11/2024  11:44:49,098855	4,692480E-2
12/11/2024  11:44:49,098875	-1,935900E-1
12/11/2024  11:44:49,098895	1,185123E-1
12/11/2024  11:44:49,098915	1,324862E-2
12/11/2024  11:44:49,098935	-4,542853E-2
12/11/2024  11:44:49,098955	-1,741904E-1
12/11/2024  11:44:49,098975	1,588144E-1
12/11/2024  11:44:49,098995	6,331888E-2
12/11/2024  11:44:49,099015	-7,343509E-2
12/11/2024  11:44:49,099035	-2,184544E-1
12/11/2024  11:44:49,099055	6,714417E-2
12/11/2024  11:44:49,099075	1,258213E-1
12/11/2024  11:44:49,099095	7,032534E-3
12/11/2024  11:44:49,099115	-2,256951E-1
12/11/2024  11:44:49,099135	-4,303773E-2
12/11/2024  11:44:49,099155	1,795803E-1
12/11/2024  11:44:49,099175	-3,934906E-2
12/11/2024  11:44:49,099195	-1,175625E-1
12/11/2024  11:44:49,099215	-6,216416E-2
12/11/2024  11:44:49,099235	1,635960E-1
12/11/2024  11:44:49,099255	1,707391E-2
12/11/2024  11:44:49,099275	-1,369622E-1
12/11/2024  11:44:49,099295	-1,672912E-1
12/11/2024  11:44:49,099315	1,812197E-1
12/11/2024  11:44:49,099335	7,540952E-2
12/11/2024  11:44:49,099355	-1,039691E-1
